963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963
963,973,973,973,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963
963,973,973,973,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,963,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,1000,1000,1000,1000,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,963,963,963
963,973,973,741,740,963,963,963,963,963,963,963,963,963,963,963,963,963,963,964,973,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,741,741,741,963,963,963
963,973,973,741,740,963,963,963,963,963,963,963,963,963,963,963,963,963,963,964,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,742,788,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,741,741,741,963,963,963
963,973,973,741,740,963,963,963,963,963,963,963,963,963,963,963,963,963,935,973,973,999,1000,1000,1000,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,742,788,714,714,752,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,714,714,714,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,963,963,963,963,741,741,741,963,963,963
963,963,963,741,740,963,963,963,963,963,963,963,936,936,936,936,936,936,973,973,973,973,973,973,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,742,788,714,714,752,741,963,963,963,973,973,973,973,973,963,963,963,963,963,973,973,973,973,973,973,973,973,973,963,741,714,714,714,741,963,973,973,973,973,973,973,973,973,963,963,963,963,963,963,963,963,963,963,741,741,741,963,963,963
963,963,963,741,740,963,963,963,963,963,963,964,973,973,1010,1010,1010,1010,1010,1010,1010,1010,1010,963,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,742,788,714,714,752,741,963,963,963,973,973,973,973,973,963,963,963,963,963,973,973,973,973,973,973,973,973,973,963,741,714,714,714,741,963,973,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,963,963,963,741,963,963,963
963,963,963,741,740,963,963,963,963,963,963,964,973,974,963,963,963,963,963,963,963,963,963,963,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,742,788,714,714,752,741,963,963,963,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,973,973,973,963,741,714,714,714,741,963,973,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,963,963,963,741,963,963,963
963,963,963,741,740,963,963,963,963,963,963,964,973,974,963,963,963,963,963,963,963,963,963,963,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,742,788,714,714,752,741,963,963,963,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,973,973,973,963,741,714,714,714,741,963,973,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,963,963,963,741,963,963,963
963,963,963,741,741,963,963,963,963,963,963,964,973,974,963,963,963,963,963,963,963,963,963,963,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,742,788,714,714,752,741,963,963,963,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,973,973,973,963,741,714,714,714,741,963,973,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,963,963,963,741,963,963,963
963,963,963,741,741,963,963,963,963,963,963,964,973,974,963,963,963,963,963,963,963,963,963,963,973,999,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,742,788,714,714,752,741,963,963,963,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,973,973,973,963,741,714,714,714,741,963,973,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,963,963,963,741,963,963,963
963,963,963,741,741,963,963,963,963,963,963,964,973,974,963,963,963,963,964,936,936,936,936,973,973,973,936,936,936,936,936,936,936,936,936,936,937,963,963,963,963,742,788,714,714,752,741,963,963,963,973,973,973,973,973,973,714,714,714,714,973,973,973,973,973,973,973,973,973,963,741,714,714,714,741,963,973,973,973,973,973,973,973,973,963,963,963,973,973,973,973,973,973,963,963,963,741,963,963,963
963,963,963,741,741,963,963,963,1000,1000,1000,1001,973,974,963,963,963,963,964,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,974,963,963,963,963,742,788,714,714,752,741,963,963,963,973,973,973,973,973,973,714,714,714,714,973,973,973,973,973,973,973,963,963,963,741,714,714,714,741,963,973,973,973,973,973,973,963,963,963,963,963,973,973,973,973,973,973,963,963,963,741,963,963,963
963,963,963,741,741,963,963,964,973,973,973,973,1010,1011,963,963,963,963,963,973,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,927,974,963,963,963,963,742,788,714,714,752,741,963,963,963,963,963,963,963,963,714,714,714,714,714,963,963,710,963,963,963,963,963,963,963,741,714,714,714,741,963,710,710,963,963,963,963,963,963,963,963,963,963,963,704,963,963,963,963,963,963,741,963,963,963
963,963,963,741,741,963,963,964,973,925,963,963,963,963,963,963,963,963,963,973,962,212,212,212,212,212,212,212,212,212,212,999,1000,963,963,964,974,963,963,963,963,742,788,714,714,752,741,963,963,963,963,963,963,963,963,714,714,963,963,963,963,963,710,963,963,963,963,963,963,963,741,714,714,714,741,963,710,710,963,963,963,963,963,963,963,963,963,963,963,704,963,963,963,963,963,963,741,963,963,963
963,963,963,741,741,963,963,964,973,962,963,963,963,963,963,963,963,963,964,973,962,212,212,212,212,212,212,212,212,212,212,212,212,962,963,964,974,963,963,963,963,742,788,714,714,752,741,741,741,741,741,741,741,741,741,714,714,741,741,741,741,741,741,741,741,741,741,741,741,741,741,714,714,714,741,741,710,710,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,963,963,963
963,963,963,741,740,963,963,964,973,962,963,963,963,963,963,963,963,963,964,973,962,212,212,212,212,212,212,212,212,212,212,212,212,962,963,964,974,963,963,963,963,741,788,714,714,714,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,714,714,714,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,741,963,963,963
963,963,963,741,740,963,963,964,973,962,963,963,963,963,963,963,963,963,964,973,962,212,212,212,212,212,212,212,212,212,212,212,212,962,963,964,973,936,973,714,714,714,788,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,741,963,963,963
963,963,963,741,740,963,963,964,973,962,963,963,963,963,963,963,963,963,964,973,962,212,212,212,212,212,212,212,212,212,212,212,212,962,963,964,973,973,973,714,714,714,788,714,714,714,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,714,714,714,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,741,963,963,963
963,963,963,741,740,963,963,964,973,962,963,963,963,963,963,963,963,963,964,973,962,212,212,212,212,212,212,212,212,212,212,212,212,962,963,964,973,1010,973,714,714,714,788,714,714,752,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,714,714,714,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,963,963,963
963,963,963,741,740,963,963,964,973,962,963,963,963,963,963,963,963,963,964,973,962,212,212,212,212,212,212,212,212,212,212,212,212,962,963,964,973,962,963,963,963,741,788,714,714,752,742,963,973,973,973,973,973,973,973,973,888,888,888,973,973,973,973,973,973,973,888,888,888,888,742,714,714,714,741,963,973,973,973,973,973,973,973,963,963,963,963,973,973,973,973,973,973,973,963,963,741,963,963,963
963,963,963,741,740,963,963,964,973,962,963,963,963,963,963,963,963,963,964,973,962,926,926,926,927,212,212,212,212,212,212,925,963,963,963,964,973,962,963,963,963,741,788,714,714,752,742,963,973,973,973,973,973,973,973,973,888,888,888,973,973,973,973,973,973,973,888,888,888,888,742,714,714,714,741,963,973,973,973,973,973,973,973,963,963,963,963,973,973,973,973,973,973,973,963,963,741,963,963,963
963,963,963,741,740,963,963,964,973,999,1000,1000,1000,1000,1000,1000,1000,1000,1000,973,999,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1001,973,962,963,963,963,741,788,714,714,752,742,963,973,973,973,973,973,973,973,973,888,888,888,973,973,973,973,973,973,973,888,888,888,888,742,714,714,714,741,963,973,973,973,973,973,973,973,963,963,963,963,973,973,973,973,973,973,973,963,963,741,963,963,963
963,963,963,741,740,963,963,964,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,962,963,963,963,741,788,714,714,752,742,963,973,973,973,973,973,973,973,973,888,888,888,973,973,973,973,973,973,973,888,888,888,888,742,714,714,714,741,963,973,973,973,973,973,973,973,963,963,963,963,973,973,973,973,973,973,973,963,963,741,963,963,963
963,963,963,741,740,963,963,964,973,925,926,963,963,926,926,926,973,973,973,973,926,926,926,926,927,973,925,926,926,926,926,926,926,926,926,926,926,963,963,963,963,741,788,714,714,752,742,963,973,973,973,973,973,973,973,973,888,888,888,973,973,973,973,973,973,973,888,888,888,888,742,714,714,714,741,963,973,973,973,973,973,973,973,963,963,963,963,973,973,973,973,973,973,973,963,963,741,963,963,963
963,963,963,741,740,963,963,964,973,962,963,963,963,963,963,964,973,973,973,973,962,963,963,963,964,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,714,714,752,742,963,973,973,973,973,973,973,973,973,888,888,888,973,973,973,973,973,973,973,888,888,888,888,742,714,714,714,741,963,973,973,973,973,973,973,973,963,963,963,963,973,973,973,973,973,973,973,963,963,741,963,963,963
963,963,963,741,740,963,963,964,973,962,963,963,963,963,963,963,1009,973,973,1011,963,963,963,963,964,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,714,714,752,742,963,973,973,973,973,973,973,973,973,888,888,888,973,973,973,973,973,973,973,888,888,888,888,742,714,714,714,741,963,973,973,973,973,973,714,973,963,963,963,963,973,973,973,973,973,973,973,963,963,741,963,963,963
963,963,963,741,741,963,963,964,973,962,963,963,963,963,963,963,963,972,974,963,963,963,963,963,964,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,714,714,752,742,963,973,973,714,714,714,714,973,973,888,888,888,888,888,888,714,714,888,888,888,888,888,888,742,714,714,714,741,963,973,973,973,973,714,714,963,963,963,963,963,973,973,973,973,714,714,963,963,963,741,963,963,963
963,963,963,741,741,963,963,964,973,962,963,963,963,963,963,963,963,972,974,963,963,963,963,963,964,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,714,714,752,742,963,963,963,714,714,714,714,888,888,888,888,888,888,888,888,714,714,888,888,888,888,888,888,742,714,714,714,704,963,963,714,714,714,714,714,963,963,963,963,963,963,963,963,963,714,714,963,963,963,741,963,963,963
963,963,963,741,741,963,963,964,973,962,963,963,963,963,963,963,963,972,974,963,963,963,963,963,964,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,714,714,752,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,742,831,831,831,704,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,963,963,963,741,963,963,963
963,963,963,741,741,963,963,964,973,999,963,963,963,963,963,963,963,972,974,963,963,963,963,963,964,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,832,832,832,832,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,824,714,714,714,714,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,714,741,963,963,963,741,963,963,963
963,963,963,741,741,963,963,964,973,973,936,936,936,936,936,936,936,973,973,936,936,936,936,936,936,973,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,907,714,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,794,824,714,714,907,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,833,752,741,963,963,963,741,893,963,963
963,963,963,741,741,963,963,963,926,926,926,926,926,926,926,926,926,972,973,974,926,926,926,926,926,926,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,786,787,714,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,824,714,714,714,714,789,789,789,789,789,789,789,789,789,789,789,789,789,714,714,714,752,741,741,741,741,741,893,963,963
963,963,963,741,741,963,963,963,963,963,963,963,963,963,963,963,963,972,973,974,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,714,714,752,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,788,714,714,752,741,741,741,741,741,741,741,741,741,741,741,741,741,788,786,787,752,704,704,704,704,704,893,963,963
963,963,963,741,740,963,963,963,963,963,963,963,963,963,963,963,963,972,973,974,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,741,788,786,787,752,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,788,714,714,752,741,741,741,741,741,741,741,741,741,741,741,741,741,788,714,714,752,893,893,893,893,893,963,963,963
963,963,963,741,740,741,741,741,741,741,741,741,741,741,741,741,741,714,714,714,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,788,714,714,714,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,714,714,714,714,824,751,751,751,751,751,751,751,751,751,751,751,751,714,786,787,752,893,893,893,963,963,963,963,963
963,963,963,741,740,751,751,751,751,751,751,751,751,751,751,751,823,714,714,714,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,714,714,796,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,712,714,870,714,714,824,795,714,712,714,712,714,712,714,712,714,712,714,712,714,870,752,893,893,963,963,963,963,963,963
